tag,point_id,cell_id,cell_tag,rep,policy,rho,update_seq,update_kind,digest,fate_class,v_next
b03core,base,agg_static@rho0.8,rep1_base_agg_static@rho0.8_b03core,1,agg_static,0.8,35,upsert,L0055,B_no_decision_flip,
b03core,base,agg_static@rho0.8,rep1_base_agg_static@rho0.8_b03core,1,agg_static,0.8,36,upsert,L0000,B_no_decision_flip,
b03core,base,agg_static@rho0.8,rep1_base_agg_static@rho0.8_b03core,1,agg_static,0.8,37,upsert,L0009,B_no_decision_flip,
b03core,base,agg_static@rho0.8,rep1_base_agg_static@rho0.8_b03core,1,agg_static,0.8,38,upsert,L0047,B_no_decision_flip,
b03core,base,agg_static@rho0.8,rep1_base_agg_static@rho0.8_b03core,1,agg_static,0.8,39,upsert,L0033,B_no_decision_flip,
b03core,base,agg_static@rho0.8,rep1_base_agg_static@rho0.8_b03core,1,agg_static,0.8,40,upsert,L0001,B_no_decision_flip,
b03core,base,agg_static@rho0.8,rep1_base_agg_static@rho0.8_b03core,1,agg_static,0.8,41,upsert,L0001,B_no_decision_flip,
b03core,base,agg_static@rho0.8,rep1_base_agg_static@rho0.8_b03core,1,agg_static,0.8,42,upsert,L0050,B_no_decision_flip,
b03core,base,agg_static@rho0.8,rep1_base_agg_static@rho0.8_b03core,1,agg_static,0.8,44,upsert,L0027,B_no_decision_flip,
b03core,base,agg_static@rho0.8,rep1_base_agg_static@rho0.8_b03core,1,agg_static,0.8,45,upsert,L0035,B_no_decision_flip,
b03core,base,agg_static@rho0.8,rep1_base_agg_static@rho0.8_b03core,1,agg_static,0.8,46,upsert,L0025,B_no_decision_flip,
b03core,base,agg_static@rho0.8,rep1_base_agg_static@rho0.8_b03core,1,agg_static,0.8,47,upsert,L0034,B_no_decision_flip,
b03core,base,agg_static@rho0.8,rep1_base_agg_static@rho0.8_b03core,1,agg_static,0.8,48,upsert,L0039,B_no_decision_flip,
b03core,base,agg_static@rho0.8,rep1_base_agg_static@rho0.8_b03core,1,agg_static,0.8,49,upsert,L0013,B_no_decision_flip,
b03core,base,agg_static@rho0.8,rep1_base_agg_static@rho0.8_b03core,1,agg_static,0.8,51,upsert,L0000,B_no_decision_flip,
b03core,base,agg_static@rho0.8,rep1_base_agg_static@rho0.8_b03core,1,agg_static,0.8,52,upsert,L0014,B_no_decision_flip,
b03core,base,agg_static@rho0.8,rep1_base_agg_static@rho0.8_b03core,1,agg_static,0.8,53,upsert,L0006,B_no_decision_flip,
b03core,base,agg_static@rho0.8,rep1_base_agg_static@rho0.8_b03core,1,agg_static,0.8,54,upsert,L0024,B_no_decision_flip,
b03core,base,agg_static@rho0.8,rep1_base_agg_static@rho0.8_b03core,1,agg_static,0.8,55,upsert,L0022,B_no_decision_flip,
b03core,base,agg_static@rho0.8,rep1_base_agg_static@rho0.8_b03core,1,agg_static,0.8,56,upsert,L0001,B_no_decision_flip,
b03core,base,agg_static@rho0.8,rep1_base_agg_static@rho0.8_b03core,1,agg_static,0.8,57,upsert,L0022,B_no_decision_flip,
b03core,base,agg_static@rho0.8,rep1_base_agg_static@rho0.8_b03core,1,agg_static,0.8,58,upsert,L0021,B_no_decision_flip,
b03core,base,agg_static@rho0.8,rep1_base_agg_static@rho0.8_b03core,1,agg_static,0.8,59,upsert,L0013,B_no_decision_flip,
b03core,base,agg_static@rho0.8,rep1_base_agg_static@rho0.8_b03core,1,agg_static,0.8,60,upsert,L0052,B_no_decision_flip,
b03core,base,agg_static@rho0.8,rep1_base_agg_static@rho0.8_b03core,1,agg_static,0.8,61,upsert,L0021,B_no_decision_flip,
b03core,base,agg_static@rho0.8,rep1_base_agg_static@rho0.8_b03core,1,agg_static,0.8,62,upsert,L0040,B_no_decision_flip,
b03core,base,agg_static@rho0.8,rep1_base_agg_static@rho0.8_b03core,1,agg_static,0.8,63,upsert,L0007,B_no_decision_flip,
b03core,base,agg_static@rho0.8,rep1_base_agg_static@rho0.8_b03core,1,agg_static,0.8,64,upsert,L0070,B_no_decision_flip,0.0
b03core,base,agg_static@rho0.8,rep1_base_agg_static@rho0.8_b03core,1,agg_static,0.8,65,upsert,L0077,B_no_decision_flip,
b03core,base,agg_static@rho0.8,rep1_base_agg_static@rho0.8_b03core,1,agg_static,0.8,66,upsert,L0086,B_no_decision_flip,
b03core,base,agg_static@rho0.8,rep1_base_agg_static@rho0.8_b03core,1,agg_static,0.8,67,upsert,L0095,B_no_decision_flip,
b03core,base,agg_static@rho0.8,rep1_base_agg_static@rho0.8_b03core,1,agg_static,0.8,68,upsert,L0125,B_no_decision_flip,
b03core,base,agg_static@rho0.8,rep1_base_agg_static@rho0.8_b03core,1,agg_static,0.8,69,upsert,L0069,B_no_decision_flip,
b03core,base,agg_static@rho0.8,rep1_base_agg_static@rho0.8_b03core,1,agg_static,0.8,70,upsert,L0068,D_meaningful_value_flip,38.96
b03core,base,agg_static@rho0.8,rep1_base_agg_static@rho0.8_b03core,1,agg_static,0.8,71,upsert,L0109,D_meaningful_value_flip,38.96
b03core,base,agg_static@rho0.8,rep1_base_agg_static@rho0.8_b03core,1,agg_static,0.8,72,upsert,L0106,B_no_decision_flip,
b03core,base,agg_static@rho0.8,rep1_base_agg_static@rho0.8_b03core,1,agg_static,0.8,73,upsert,L0077,B_no_decision_flip,
b03core,base,agg_static@rho0.8,rep1_base_agg_static@rho0.8_b03core,1,agg_static,0.8,74,upsert,L0070,D_meaningful_value_flip,10.24
b03core,base,agg_static@rho0.8,rep1_base_agg_static@rho0.8_b03core,1,agg_static,0.8,75,upsert,L0064,B_no_decision_flip,0.0
b03core,base,agg_static@rho0.8,rep1_base_agg_static@rho0.8_b03core,1,agg_static,0.8,76,upsert,L0099,B_no_decision_flip,
b03core,base,agg_static@rho0.8,rep1_base_agg_static@rho0.8_b03core,1,agg_static,0.8,77,upsert,L0122,B_no_decision_flip,
b03core,base,agg_static@rho0.8,rep1_base_agg_static@rho0.8_b03core,1,agg_static,0.8,78,upsert,L0090,B_no_decision_flip,
b03core,base,agg_static@rho0.8,rep1_base_agg_static@rho0.8_b03core,1,agg_static,0.8,79,upsert,L0093,B_no_decision_flip,
b03core,base,agg_static@rho0.8,rep1_base_agg_static@rho0.8_b03core,1,agg_static,0.8,80,upsert,L0076,B_no_decision_flip,
b03core,base,agg_static@rho0.8,rep1_base_agg_static@rho0.8_b03core,1,agg_static,0.8,81,upsert,L0072,B_no_decision_flip,
b03core,base,agg_static@rho0.8,rep1_base_agg_static@rho0.8_b03core,1,agg_static,0.8,82,upsert,L0096,B_no_decision_flip,
b03core,base,agg_static@rho0.8,rep1_base_agg_static@rho0.8_b03core,1,agg_static,0.8,83,upsert,L0069,B_no_decision_flip,
b03core,base,agg_static@rho0.8,rep1_base_agg_static@rho0.8_b03core,1,agg_static,0.8,84,upsert,L0085,B_no_decision_flip,
b03core,base,agg_static@rho0.8,rep1_base_agg_static@rho0.8_b03core,1,agg_static,0.8,85,upsert,L0078,B_no_decision_flip,
b03core,base,agg_static@rho0.8,rep1_base_agg_static@rho0.8_b03core,1,agg_static,0.8,86,upsert,L0085,B_no_decision_flip,
b03core,base,agg_static@rho0.8,rep1_base_agg_static@rho0.8_b03core,1,agg_static,0.8,87,upsert,L0116,B_no_decision_flip,
b03core,base,agg_static@rho0.8,rep1_base_agg_static@rho0.8_b03core,1,agg_static,0.8,88,upsert,L0118,B_no_decision_flip,
b03core,base,agg_static@rho0.8,rep1_base_agg_static@rho0.8_b03core,1,agg_static,0.8,89,upsert,L0071,B_no_decision_flip,
b03core,base,agg_static@rho0.8,rep1_base_agg_static@rho0.8_b03core,1,agg_static,0.8,91,upsert,L0064,B_no_decision_flip,0.0
b03core,base,agg_static@rho0.8,rep1_base_agg_static@rho0.8_b03core,1,agg_static,0.8,92,upsert,L0116,B_no_decision_flip,
b03core,base,agg_static@rho0.8,rep1_base_agg_static@rho0.8_b03core,1,agg_static,0.8,93,upsert,L0072,B_no_decision_flip,
b03core,base,agg_static@rho0.8,rep1_base_agg_static@rho0.8_b03core,1,agg_static,0.8,94,upsert,L0066,B_no_decision_flip,
b03core,base,agg_static@rho0.8,rep1_base_agg_static@rho0.8_b03core,1,agg_static,0.8,95,upsert,L0120,B_no_decision_flip,
b03core,base,agg_static@rho0.8,rep1_base_agg_static@rho0.8_b03core,1,agg_static,0.8,96,upsert,L0120,B_no_decision_flip,
b03core,base,agg_static@rho0.8,rep1_base_agg_static@rho0.8_b03core,1,agg_static,0.8,97,upsert,L0099,B_no_decision_flip,
b03core,base,agg_static@rho0.8,rep1_base_agg_static@rho0.8_b03core,1,agg_static,0.8,98,upsert,L0076,B_no_decision_flip,
b03core,base,agg_static@rho0.8,rep1_base_agg_static@rho0.8_b03core,1,agg_static,0.8,99,upsert,L0064,B_no_decision_flip,
b03core,base,agg_static@rho0.8,rep1_base_agg_static@rho0.8_b03core,1,agg_static,0.8,100,upsert,L0072,B_no_decision_flip,
b03core,base,agg_static@rho0.8,rep1_base_agg_static@rho0.8_b03core,1,agg_static,0.8,101,upsert,L0096,B_no_decision_flip,
b03core,base,agg_static@rho0.8,rep1_base_agg_static@rho0.8_b03core,1,agg_static,0.8,102,upsert,L0092,B_no_decision_flip,
b03core,base,agg_static@rho0.8,rep1_base_agg_static@rho0.8_b03core,1,agg_static,0.8,103,upsert,L0102,B_no_decision_flip,
b03core,base,agg_static@rho0.8,rep1_base_agg_static@rho0.8_b03core,1,agg_static,0.8,104,upsert,L0068,B_no_decision_flip,
b03core,base,agg_static@rho0.8,rep1_base_agg_static@rho0.8_b03core,1,agg_static,0.8,105,upsert,L0102,B_no_decision_flip,
b03core,base,agg_static@rho0.8,rep1_base_agg_static@rho0.8_b03core,1,agg_static,0.8,106,upsert,L0087,B_no_decision_flip,
b03core,base,agg_static@rho0.8,rep1_base_agg_static@rho0.8_b03core,1,agg_static,0.8,107,upsert,L0083,B_no_decision_flip,
b03core,base,agg_static@rho0.8,rep1_base_agg_static@rho0.8_b03core,1,agg_static,0.8,108,upsert,L0079,B_no_decision_flip,
b03core,base,agg_static@rho0.8,rep1_base_agg_static@rho0.8_b03core,1,agg_static,0.8,109,upsert,L0121,B_no_decision_flip,
b03core,base,agg_static@rho0.8,rep1_base_agg_static@rho0.8_b03core,1,agg_static,0.8,111,upsert,L0068,B_no_decision_flip,
b03core,base,agg_static@rho1.0,rep1_base_agg_static@rho1.0_b03core,1,agg_static,1.0,1,upsert,L0007,B_no_decision_flip,0.0
b03core,base,agg_static@rho1.0,rep1_base_agg_static@rho1.0_b03core,1,agg_static,1.0,2,upsert,L0059,B_no_decision_flip,
b03core,base,agg_static@rho1.0,rep1_base_agg_static@rho1.0_b03core,1,agg_static,1.0,7,upsert,L0001,B_no_decision_flip,0.0
b03core,base,agg_static@rho1.0,rep1_base_agg_static@rho1.0_b03core,1,agg_static,1.0,12,upsert,L0022,D_meaningful_value_flip,38.96
b03core,base,agg_static@rho1.0,rep1_base_agg_static@rho1.0_b03core,1,agg_static,1.0,14,upsert,L0004,B_no_decision_flip,
b03core,base,agg_static@rho1.0,rep1_base_agg_static@rho1.0_b03core,1,agg_static,1.0,15,upsert,L0001,D_meaningful_value_flip,10.24
b03core,base,agg_static@rho1.0,rep1_base_agg_static@rho1.0_b03core,1,agg_static,1.0,16,upsert,L0029,B_no_decision_flip,
b03core,base,agg_static@rho1.0,rep1_base_agg_static@rho1.0_b03core,1,agg_static,1.0,17,upsert,L0007,D_meaningful_value_flip,8.24
b03core,base,agg_static@rho1.0,rep1_base_agg_static@rho1.0_b03core,1,agg_static,1.0,18,upsert,L0013,B_no_decision_flip,0.0
b03core,base,agg_static@rho1.0,rep1_base_agg_static@rho1.0_b03core,1,agg_static,1.0,19,upsert,L0017,B_no_decision_flip,
b03core,base,agg_static@rho1.0,rep1_base_agg_static@rho1.0_b03core,1,agg_static,1.0,21,upsert,L0053,B_no_decision_flip,
b03core,base,agg_static@rho1.0,rep1_base_agg_static@rho1.0_b03core,1,agg_static,1.0,24,upsert,L0042,B_no_decision_flip,
b03core,base,agg_static@rho1.0,rep1_base_agg_static@rho1.0_b03core,1,agg_static,1.0,26,upsert,L0005,B_no_decision_flip,
b03core,base,agg_static@rho1.0,rep1_base_agg_static@rho1.0_b03core,1,agg_static,1.0,28,upsert,L0034,B_no_decision_flip,
b03core,base,agg_static@rho1.0,rep1_base_agg_static@rho1.0_b03core,1,agg_static,1.0,29,upsert,L0002,B_no_decision_flip,
b03core,base,agg_static@rho1.0,rep1_base_agg_static@rho1.0_b03core,1,agg_static,1.0,31,upsert,L0018,B_no_decision_flip,
b03core,base,agg_static@rho1.0,rep1_base_agg_static@rho1.0_b03core,1,agg_static,1.0,32,upsert,L0005,B_no_decision_flip,
b03core,base,agg_static@rho1.0,rep1_base_agg_static@rho1.0_b03core,1,agg_static,1.0,33,upsert,L0042,B_no_decision_flip,
b03core,base,agg_static@rho1.0,rep1_base_agg_static@rho1.0_b03core,1,agg_static,1.0,34,upsert,L0006,B_no_decision_flip,
b03core,base,agg_static@rho1.0,rep1_base_agg_static@rho1.0_b03core,1,agg_static,1.0,35,upsert,L0055,B_no_decision_flip,
b03core,base,agg_static@rho1.0,rep1_base_agg_static@rho1.0_b03core,1,agg_static,1.0,36,upsert,L0000,B_no_decision_flip,
b03core,base,agg_static@rho1.0,rep1_base_agg_static@rho1.0_b03core,1,agg_static,1.0,37,upsert,L0009,B_no_decision_flip,
b03core,base,agg_static@rho1.0,rep1_base_agg_static@rho1.0_b03core,1,agg_static,1.0,38,upsert,L0047,B_no_decision_flip,
b03core,base,agg_static@rho1.0,rep1_base_agg_static@rho1.0_b03core,1,agg_static,1.0,39,upsert,L0033,B_no_decision_flip,
b03core,base,agg_static@rho1.0,rep1_base_agg_static@rho1.0_b03core,1,agg_static,1.0,41,upsert,L0001,B_no_decision_flip,
b03core,base,agg_static@rho1.0,rep1_base_agg_static@rho1.0_b03core,1,agg_static,1.0,42,upsert,L0050,B_no_decision_flip,
b03core,base,agg_static@rho1.0,rep1_base_agg_static@rho1.0_b03core,1,agg_static,1.0,43,upsert,L0033,B_no_decision_flip,
b03core,base,agg_static@rho1.0,rep1_base_agg_static@rho1.0_b03core,1,agg_static,1.0,44,upsert,L0027,B_no_decision_flip,
b03core,base,agg_static@rho1.0,rep1_base_agg_static@rho1.0_b03core,1,agg_static,1.0,45,upsert,L0035,B_no_decision_flip,
b03core,base,agg_static@rho1.0,rep1_base_agg_static@rho1.0_b03core,1,agg_static,1.0,46,upsert,L0025,B_no_decision_flip,
b03core,base,agg_static@rho1.0,rep1_base_agg_static@rho1.0_b03core,1,agg_static,1.0,47,upsert,L0034,B_no_decision_flip,
b03core,base,agg_static@rho1.0,rep1_base_agg_static@rho1.0_b03core,1,agg_static,1.0,48,upsert,L0039,B_no_decision_flip,
b03core,base,agg_static@rho1.0,rep1_base_agg_static@rho1.0_b03core,1,agg_static,1.0,49,upsert,L0013,B_no_decision_flip,
b03core,base,agg_static@rho1.0,rep1_base_agg_static@rho1.0_b03core,1,agg_static,1.0,50,upsert,L0000,B_no_decision_flip,
b03core,base,agg_static@rho1.0,rep1_base_agg_static@rho1.0_b03core,1,agg_static,1.0,52,upsert,L0014,B_no_decision_flip,
b03core,base,agg_static@rho1.0,rep1_base_agg_static@rho1.0_b03core,1,agg_static,1.0,53,upsert,L0006,B_no_decision_flip,
b03core,base,agg_static@rho1.0,rep1_base_agg_static@rho1.0_b03core,1,agg_static,1.0,54,upsert,L0024,B_no_decision_flip,
b03core,base,agg_static@rho1.0,rep1_base_agg_static@rho1.0_b03core,1,agg_static,1.0,55,upsert,L0022,B_no_decision_flip,
b03core,base,agg_static@rho1.0,rep1_base_agg_static@rho1.0_b03core,1,agg_static,1.0,56,upsert,L0001,B_no_decision_flip,
b03core,base,agg_static@rho1.0,rep1_base_agg_static@rho1.0_b03core,1,agg_static,1.0,57,upsert,L0022,B_no_decision_flip,
b03core,base,agg_static@rho1.0,rep1_base_agg_static@rho1.0_b03core,1,agg_static,1.0,58,upsert,L0021,B_no_decision_flip,
b03core,base,agg_static@rho1.0,rep1_base_agg_static@rho1.0_b03core,1,agg_static,1.0,59,upsert,L0013,B_no_decision_flip,
b03core,base,agg_static@rho1.0,rep1_base_agg_static@rho1.0_b03core,1,agg_static,1.0,60,upsert,L0052,B_no_decision_flip,
b03core,base,agg_static@rho1.0,rep1_base_agg_static@rho1.0_b03core,1,agg_static,1.0,61,upsert,L0021,B_no_decision_flip,
b03core,base,agg_static@rho1.0,rep1_base_agg_static@rho1.0_b03core,1,agg_static,1.0,62,upsert,L0040,B_no_decision_flip,
b03core,base,agg_static@rho1.0,rep1_base_agg_static@rho1.0_b03core,1,agg_static,1.0,63,upsert,L0007,B_no_decision_flip,
b03core,base,agg_static@rho1.0,rep1_base_agg_static@rho1.0_b03core,1,agg_static,1.0,64,upsert,L0070,B_no_decision_flip,0.0
b03core,base,agg_static@rho1.0,rep1_base_agg_static@rho1.0_b03core,1,agg_static,1.0,65,upsert,L0077,B_no_decision_flip,
b03core,base,exact_fifo@rho0.8,rep1_base_exact_fifo@rho0.8_b03core,1,exact_fifo,0.8,0,upsert,L0012,B_no_decision_flip,
b03core,base,exact_fifo@rho0.8,rep1_base_exact_fifo@rho0.8_b03core,1,exact_fifo,0.8,1,upsert,L0007,D_meaningful_value_flip,38.96
b03core,base,exact_fifo@rho0.8,rep1_base_exact_fifo@rho0.8_b03core,1,exact_fifo,0.8,2,upsert,L0059,B_no_decision_flip,
b03core,base,exact_fifo@rho0.8,rep1_base_exact_fifo@rho0.8_b03core,1,exact_fifo,0.8,3,upsert,L0016,B_no_decision_flip,
b03core,base,exact_fifo@rho0.8,rep1_base_exact_fifo@rho0.8_b03core,1,exact_fifo,0.8,4,upsert,L0029,B_no_decision_flip,
b03core,base,exact_fifo@rho0.8,rep1_base_exact_fifo@rho0.8_b03core,1,exact_fifo,0.8,5,upsert,L0021,B_no_decision_flip,0.0
b03core,base,exact_fifo@rho0.8,rep1_base_exact_fifo@rho0.8_b03core,1,exact_fifo,0.8,6,upsert,L0004,B_no_decision_flip,
b03core,base,exact_fifo@rho0.8,rep1_base_exact_fifo@rho0.8_b03core,1,exact_fifo,0.8,7,upsert,L0001,D_meaningful_value_flip,40.96
b03core,base,exact_fifo@rho0.8,rep1_base_exact_fifo@rho0.8_b03core,1,exact_fifo,0.8,8,upsert,L0063,B_no_decision_flip,
b03core,base,exact_fifo@rho0.8,rep1_base_exact_fifo@rho0.8_b03core,1,exact_fifo,0.8,9,upsert,L0041,B_no_decision_flip,
b03core,base,exact_fifo@rho0.8,rep1_base_exact_fifo@rho0.8_b03core,1,exact_fifo,0.8,10,upsert,L0023,B_no_decision_flip,
b03core,base,exact_fifo@rho0.8,rep1_base_exact_fifo@rho0.8_b03core,1,exact_fifo,0.8,11,upsert,L0046,B_no_decision_flip,
b03core,base,exact_fifo@rho0.8,rep1_base_exact_fifo@rho0.8_b03core,1,exact_fifo,0.8,12,upsert,L0022,B_no_decision_flip,
b03core,base,exact_fifo@rho0.8,rep1_base_exact_fifo@rho0.8_b03core,1,exact_fifo,0.8,13,upsert,L0019,B_no_decision_flip,
b03core,base,exact_fifo@rho0.8,rep1_base_exact_fifo@rho0.8_b03core,1,exact_fifo,0.8,14,upsert,L0004,B_no_decision_flip,
b03core,base,exact_fifo@rho0.8,rep1_base_exact_fifo@rho0.8_b03core,1,exact_fifo,0.8,15,upsert,L0001,B_no_decision_flip,
b03core,base,exact_fifo@rho0.8,rep1_base_exact_fifo@rho0.8_b03core,1,exact_fifo,0.8,16,upsert,L0029,B_no_decision_flip,
b03core,base,exact_fifo@rho0.8,rep1_base_exact_fifo@rho0.8_b03core,1,exact_fifo,0.8,17,upsert,L0007,B_no_decision_flip,
b03core,base,exact_fifo@rho0.8,rep1_base_exact_fifo@rho0.8_b03core,1,exact_fifo,0.8,18,upsert,L0013,B_no_decision_flip,
b03core,base,exact_fifo@rho0.8,rep1_base_exact_fifo@rho0.8_b03core,1,exact_fifo,0.8,19,upsert,L0017,B_no_decision_flip,
b03core,base,exact_fifo@rho0.8,rep1_base_exact_fifo@rho0.8_b03core,1,exact_fifo,0.8,20,upsert,L0024,B_no_decision_flip,
b03core,base,exact_fifo@rho0.8,rep1_base_exact_fifo@rho0.8_b03core,1,exact_fifo,0.8,21,upsert,L0053,B_no_decision_flip,
b03core,base,exact_fifo@rho0.8,rep1_base_exact_fifo@rho0.8_b03core,1,exact_fifo,0.8,22,upsert,L0033,B_no_decision_flip,
b03core,base,exact_fifo@rho0.8,rep1_base_exact_fifo@rho0.8_b03core,1,exact_fifo,0.8,23,upsert,L0034,B_no_decision_flip,
b03core,base,exact_fifo@rho0.8,rep1_base_exact_fifo@rho0.8_b03core,1,exact_fifo,0.8,24,upsert,L0042,B_no_decision_flip,
b03core,base,exact_fifo@rho0.8,rep1_base_exact_fifo@rho0.8_b03core,1,exact_fifo,0.8,25,upsert,L0026,B_no_decision_flip,
b03core,base,exact_fifo@rho0.8,rep1_base_exact_fifo@rho0.8_b03core,1,exact_fifo,0.8,26,upsert,L0005,B_no_decision_flip,
b03core,base,exact_fifo@rho0.8,rep1_base_exact_fifo@rho0.8_b03core,1,exact_fifo,0.8,27,upsert,L0000,B_no_decision_flip,
b03core,base,exact_fifo@rho0.8,rep1_base_exact_fifo@rho0.8_b03core,1,exact_fifo,0.8,28,upsert,L0034,B_no_decision_flip,
b03core,base,exact_fifo@rho0.8,rep1_base_exact_fifo@rho0.8_b03core,1,exact_fifo,0.8,29,upsert,L0002,B_no_decision_flip,
b03core,base,exact_fifo@rho0.8,rep1_base_exact_fifo@rho0.8_b03core,1,exact_fifo,0.8,30,upsert,L0011,B_no_decision_flip,
b03core,base,exact_fifo@rho0.8,rep1_base_exact_fifo@rho0.8_b03core,1,exact_fifo,0.8,31,upsert,L0018,B_no_decision_flip,
b03core,base,exact_fifo@rho0.8,rep1_base_exact_fifo@rho0.8_b03core,1,exact_fifo,0.8,32,upsert,L0005,B_no_decision_flip,
b03core,base,exact_fifo@rho0.8,rep1_base_exact_fifo@rho0.8_b03core,1,exact_fifo,0.8,33,upsert,L0042,B_no_decision_flip,
b03core,base,exact_fifo@rho0.8,rep1_base_exact_fifo@rho0.8_b03core,1,exact_fifo,0.8,34,upsert,L0006,B_no_decision_flip,
b03core,base,exact_fifo@rho0.8,rep1_base_exact_fifo@rho0.8_b03core,1,exact_fifo,0.8,35,upsert,L0055,B_no_decision_flip,
b03core,base,exact_fifo@rho0.8,rep1_base_exact_fifo@rho0.8_b03core,1,exact_fifo,0.8,36,upsert,L0000,B_no_decision_flip,
b03core,base,exact_fifo@rho0.8,rep1_base_exact_fifo@rho0.8_b03core,1,exact_fifo,0.8,37,upsert,L0009,B_no_decision_flip,
b03core,base,exact_fifo@rho0.8,rep1_base_exact_fifo@rho0.8_b03core,1,exact_fifo,0.8,38,upsert,L0047,B_no_decision_flip,
b03core,base,exact_fifo@rho0.8,rep1_base_exact_fifo@rho0.8_b03core,1,exact_fifo,0.8,39,upsert,L0033,B_no_decision_flip,
b03core,base,exact_fifo@rho0.8,rep1_base_exact_fifo@rho0.8_b03core,1,exact_fifo,0.8,40,upsert,L0001,B_no_decision_flip,
b03core,base,agg_full@rho1.2,rep1_base_agg_full@rho1.2_b03core,1,agg_full,1.2,7,upsert,L0001,B_no_decision_flip,
b03core,base,agg_full@rho1.2,rep1_base_agg_full@rho1.2_b03core,1,agg_full,1.2,14,upsert,L0004,B_no_decision_flip,
b03core,base,agg_full@rho1.2,rep1_base_agg_full@rho1.2_b03core,1,agg_full,1.2,15,upsert,L0001,B_no_decision_flip,
b03core,base,agg_full@rho1.2,rep1_base_agg_full@rho1.2_b03core,1,agg_full,1.2,32,upsert,L0005,B_no_decision_flip,
b03core,base,agg_full@rho1.2,rep1_base_agg_full@rho1.2_b03core,1,agg_full,1.2,33,upsert,L0042,B_no_decision_flip,
b03core,base,agg_full@rho1.2,rep1_base_agg_full@rho1.2_b03core,1,agg_full,1.2,38,upsert,L0047,B_no_decision_flip,
b03core,base,agg_full@rho1.2,rep1_base_agg_full@rho1.2_b03core,1,agg_full,1.2,39,upsert,L0033,B_no_decision_flip,
b03core,base,agg_full@rho1.2,rep1_base_agg_full@rho1.2_b03core,1,agg_full,1.2,41,upsert,L0001,B_no_decision_flip,
b03core,base,agg_full@rho1.2,rep1_base_agg_full@rho1.2_b03core,1,agg_full,1.2,42,upsert,L0050,B_no_decision_flip,
b03core,base,agg_full@rho1.2,rep1_base_agg_full@rho1.2_b03core,1,agg_full,1.2,43,upsert,L0033,B_no_decision_flip,
b03core,base,agg_full@rho1.2,rep1_base_agg_full@rho1.2_b03core,1,agg_full,1.2,44,upsert,L0027,B_no_decision_flip,
b03core,base,agg_full@rho1.2,rep1_base_agg_full@rho1.2_b03core,1,agg_full,1.2,45,upsert,L0035,B_no_decision_flip,
b03core,base,agg_full@rho1.2,rep1_base_agg_full@rho1.2_b03core,1,agg_full,1.2,46,upsert,L0025,B_no_decision_flip,
b03core,base,agg_full@rho1.2,rep1_base_agg_full@rho1.2_b03core,1,agg_full,1.2,47,upsert,L0034,B_no_decision_flip,
b03core,base,agg_full@rho1.2,rep1_base_agg_full@rho1.2_b03core,1,agg_full,1.2,48,upsert,L0039,B_no_decision_flip,
b03core,base,agg_full@rho1.2,rep1_base_agg_full@rho1.2_b03core,1,agg_full,1.2,49,upsert,L0013,B_no_decision_flip,
b03core,base,agg_full@rho1.2,rep1_base_agg_full@rho1.2_b03core,1,agg_full,1.2,50,upsert,L0000,B_no_decision_flip,
b03core,base,agg_full@rho1.2,rep1_base_agg_full@rho1.2_b03core,1,agg_full,1.2,51,upsert,L0000,B_no_decision_flip,
b03core,base,agg_full@rho0.8,rep1_base_agg_full@rho0.8_b03core,1,agg_full,0.8,33,upsert,L0042,B_no_decision_flip,
b03core,base,agg_full@rho0.8,rep1_base_agg_full@rho0.8_b03core,1,agg_full,0.8,39,upsert,L0033,B_no_decision_flip,
b03core,base,agg_full@rho0.8,rep1_base_agg_full@rho0.8_b03core,1,agg_full,0.8,43,upsert,L0033,B_no_decision_flip,
b03core,base,agg_full@rho0.8,rep1_base_agg_full@rho0.8_b03core,1,agg_full,0.8,47,upsert,L0034,B_no_decision_flip,
b03core,base,agg_full@rho0.8,rep1_base_agg_full@rho0.8_b03core,1,agg_full,0.8,50,upsert,L0000,B_no_decision_flip,
b03core,base,agg_full@rho0.8,rep1_base_agg_full@rho0.8_b03core,1,agg_full,0.8,51,upsert,L0000,B_no_decision_flip,
b03core,base,agg_full@rho0.8,rep1_base_agg_full@rho0.8_b03core,1,agg_full,0.8,55,upsert,L0022,B_no_decision_flip,
b03core,base,agg_full@rho0.8,rep1_base_agg_full@rho0.8_b03core,1,agg_full,0.8,56,upsert,L0001,B_no_decision_flip,
b03core,base,agg_full@rho0.8,rep1_base_agg_full@rho0.8_b03core,1,agg_full,0.8,57,upsert,L0022,B_no_decision_flip,
b03core,base,agg_full@rho0.8,rep1_base_agg_full@rho0.8_b03core,1,agg_full,0.8,58,upsert,L0021,B_no_decision_flip,
b03core,base,agg_full@rho0.8,rep1_base_agg_full@rho0.8_b03core,1,agg_full,0.8,59,upsert,L0013,B_no_decision_flip,
b03core,base,agg_full@rho0.8,rep1_base_agg_full@rho0.8_b03core,1,agg_full,0.8,60,upsert,L0052,B_no_decision_flip,
b03core,base,agg_full@rho0.8,rep1_base_agg_full@rho0.8_b03core,1,agg_full,0.8,61,upsert,L0021,B_no_decision_flip,
b03core,base,agg_full@rho0.8,rep1_base_agg_full@rho0.8_b03core,1,agg_full,0.8,62,upsert,L0040,B_no_decision_flip,
